root	clade_name
1	Helotiales
2	Leotiomycetes
3	Sordariomycetes
4	Pezizomycotina
5	dothideomyceta
6	Pezizomycetes
7	Orbiliomycetes
8	Saccharomycotina
9	Taphrinomycotina
10	Basidiomycota
11	Mucoromycota
12	Chytridiomycota
13	Blastocladiomycota
14	Opisthokonta
15	Amoebozoa
16	Viridiplantae
17	Discoba
18	Rhodophyta
19	SAR
20	Metamonada
