root	clade_name
1	Fungi
2	Fungi (178); Metazoa (161); Choanoflagellata (2); Filasterea (1); Ichthyosporea (1); Rotosphaerida (1)
3	Amoebozoa
4	Viridiplantae
5	Discoba (6); Metamonada (1); Sar (1)
6	Rhodophyta
7	Sar (38); Apusozoa (1); Cryptophyceae (1); Haptista (1)
8	Metamonada
