root	clade_name
3	Aegilops
4	Hordeinae
5	Stipodae
6	Oryzoideae
7	PACMAD
8	Zingiberales
9	Arecales
10	Eudicots
11	Amborellales
12	Lycopodiopsida
13	Bryophyta
14	Chlorophyta
15	Opisthokonta
16	Discoba
17	Rhodophyta
18	SAR
19	Metamonada
