root	clade_name
3	Arabideae
4	Eutremeae
5	Camelineae
6	Cleomaceae
7	Caricaceae
8	Malvales
9	Sapindales
10	Myrtales
11	Fabids
12	Rosids
13	Superasterids
14	Proteales
15	Ranunculales
16	Liliopsida
17	Amborellales
18	Lycopodiopsida
19	Bryophyta
20	Chlorophyta
21	Opisthokonta
22	Discoba
23	Rhodophyta
24	SAR
25	Metamonada
