root	clade_name
1	Chaetomiaceae
2	Podosporaceae
3	Sordariaceae
4	Magnaporthales 
5	Hypocreomycetidae
6	Xylariomycetidae
7	Leotiomycetes
8	Eurotiomycetes
9	dothideomyceta
10	Pezizomycetes
11	Orbiliomycetes
12	Saccharomycotina
13	Taphrinomycotina
14	Basidiomycota
15	Mucoromycota
16	Chytridiomycota
17	Blastocladiomycota
18	Opisthokonta
19	Amoebozoa
20	Viridiplantae
21	Discoba
22	Rhodophyta
23	SAR
24	Metamonada
