root	clade_name
3	Maleae
4	Rosoideae
5	Moraceae
6	Fabales
7	Cucurbitales
8	Malpighiales
9	Malvids
10	Rosids
11	Superasterids
12	Proteales
13	Ranunculales
14	Liliopsida
15	Amborellales
16	Lycopodiopsida
17	Bryophyta
18	Chlorophyta
19	Opisthokonta
20	Discoba
21	Rhodophyta
22	SAR
23	Metamonada
