root	clade_name
1	Andropogonodae
2	PACMAD
3	Panicodae
4	BOP
5	Zingiberales
6	Arecales
7	Eudicots
8	Amborellales
9	Lycopodiopsida
10	Bryophyta
11	Chlorophyta
12	Amorphea
13	Discoba
14	Rhodophyta
15	SAR
16	Metamonada
