root	clade_name
1	Choanoflagellata
2	Choanoflagellata (1); Filasterea (1); Ichthyosporea (1); Rotosphaerida (1)
3	Metazoa
4	Fungi
5	Amoebozoa
6	Viridiplantae
7	Discoba (6); Metamonada (1); Sar (1)
8	Rhodophyta
9	Sar (38); Apusozoa (1); Cryptophyceae (1); Haptista (1)
10	Metamonada
