root	clade_name
1	Uncertain: Peronosporomycetes (1)
2	Uncertain: Peronosporomycetes (10); Saprolegniomycetes (1)
3	Saprolegniomycetes
4	Ochrophyta
5	Alveolata
6	Haptista
7	Opisthokonta
8	Metamonada
