root	clade_name
1	rosids incertae sedis
2	malvids
3	asterids
4	Proteales
5	Ranunculales
6	Liliopsida
7	Amborellales
8	Lycopodiopsida
9	Bryophyta
10	Chlorophyta
11	Opisthokonta
12	Discoba
13	Rhodophyta
14	SAR
15	Metamonada
