root	clade_name
1	Trifolieae
2	Cicereae
3	indigoferoid/millettioid clade
4	Rosales
5	Cucurbitales
6	Malpighiales
7	malvids
8	rosids incertae sedis
9	asterids
10	Proteales
11	Ranunculales
12	Liliopsida
13	Amborellales
14	Lycopodiopsida
15	Bryophyta
16	Chlorophyta
17	Opisthokonta
18	Discoba
19	Rhodophyta
20	SAR
21	Metamonada
