root	clade_name
1	Spizellomycetales
2	Rhizophydiales
3	Dikarya
4	Blastocladiomycota
5	Metazoa
6	Amoebozoa
7	Viridiplantae
8	Discoba
9	Rhodophyta
10	SAR
11	Metamonada
