root	clade_name
1	Ctenophora
2	Bilateria
3	Placozoa
4	Porifera
5	Choanoflagellata
6	Fungi
7	Amoebozoa
8	Viridiplantae
9	Discoba
10	Rhodophyta
11	SAR
12	Metamonada
