root	clade_name
1	cellular organisms (1); Eukaryota (1); Apusozoa (1); Apusomonadida (1); Apusomonadidae (1); Thecamonas (1)
2	cellular organisms (1); Eukaryota (1); Opisthokonta (345); Viridiplantae (75); Sar (39); Discoba (6); Amoebozoa (4); Rhodophyta (2); Cryptophyceae (1); Haptista (1); Metamonada (1) (1)
3	cellular organisms (1); Eukaryota (1); Metamonada (1); Fornicata (1); Diplomonadida (1); Hexamitidae (1); Giardiinae (1); Giardia (1)
