root	clade_name
1	cellular organisms (1); Eukaryota (1); Rhodophyta (1); Bangiophyceae (1); Cyanidiales (1); Cyanidiaceae (1); Cyanidioschyzon (1)
2	cellular organisms (1); Eukaryota (1); Rhodophyta (1); Bangiophyceae (1); Galdieriales (1); Galdieriaceae (1); Galdieria (1)
3	cellular organisms (1); Eukaryota (1); Opisthokonta (345); Viridiplantae (75); Discoba (6); Amoebozoa (4); Metamonada (1); Sar (1) (1)
4	cellular organisms (1); Eukaryota (1); Sar (38); Apusozoa (1); Cryptophyceae (1); Haptista (1) (1)
5	cellular organisms (1); Eukaryota (1); Metamonada (1); Fornicata (1); Diplomonadida (1); Hexamitidae (1); Giardiinae (1); Giardia (1)
